,Maior65Anos,Conjuge,Dependentes,MesesDeContrato,TelefoneFixo,VariasLinhasTelefonicas,ServicoDeInternet,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,TipoDeContrato,PagamentoOnline,FormaDePagamento,ContaMensal,Churn
2931,1,Nao,Sim,33,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,105.35,Nao
2932,1,Sim,Nao,55,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,113.6,Nao
2933,0,Sim,Sim,68,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,24.0,Nao
2934,0,Sim,Sim,12,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,DebitoEmConta,19.4,Nao
2935,0,Sim,Nao,71,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,86.1,Nao
2936,0,Nao,Nao,40,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequePapel,102.65,Nao
2937,0,Sim,Sim,64,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,UmAno,Sim,ChequeDigital,92.85,Nao
2938,0,Sim,Nao,53,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Nao,Sim,UmAno,Nao,DebitoEmConta,97.75,Nao
2939,1,Nao,Nao,12,Sim,Nao,FibraOptica,Nao,Sim,Sim,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,83.8,Sim
2940,1,Nao,Nao,53,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,54.45,Sim
2941,0,Sim,Nao,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Nao,DoisAnos,Sim,CartaoDeCredito,97.95,Nao
2942,0,Nao,Nao,46,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequeDigital,19.95,Nao
2943,0,Nao,Nao,40,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,24.6,Nao
2944,0,Nao,Nao,12,Nao,SemServicoTelefonico,DSL,Sim,Sim,Nao,Sim,Sim,Nao,Mensalmente,Sim,DebitoEmConta,50.95,Nao
2945,0,Nao,Nao,9,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,75.6,Nao
2946,0,Sim,Sim,51,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequeDigital,80.75,Nao
2947,0,Sim,Sim,49,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,90.4,Nao
2948,1,Sim,Nao,41,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,99.8,Sim
2949,0,Nao,Nao,56,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Nao,Nao,UmAno,Sim,CartaoDeCredito,60.25,Nao
2950,0,Nao,Nao,4,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequeDigital,20.2,Nao
2951,0,Sim,Nao,20,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Sim,UmAno,Sim,ChequePapel,64.15,Nao
2952,0,Sim,Sim,26,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,CartaoDeCredito,20.25,Nao
2953,0,Sim,Sim,20,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,105.85,Sim
2954,0,Nao,Nao,7,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,75.45,Sim
2955,0,Nao,Nao,7,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,93.85,Sim
2956,0,Nao,Nao,51,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,99.0,Nao
2957,0,Nao,Nao,4,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,80.3,Nao
2958,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,19.55,Nao
2959,0,Sim,Sim,27,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Sim,Nao,Mensalmente,Nao,ChequeDigital,100.75,Nao
2960,0,Nao,Nao,22,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,100.75,Sim
2961,0,Nao,Nao,12,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,53.75,Nao
2962,0,Sim,Sim,3,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,31.0,Sim
2963,0,Sim,Sim,34,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,CartaoDeCredito,25.6,Nao
2964,0,Sim,Nao,24,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Nao,UmAno,Sim,ChequeDigital,58.35,Nao
2965,0,Nao,Nao,51,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,80.0,Sim
2966,1,Nao,Nao,14,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,46.35,Nao
2967,0,Sim,Nao,59,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,ChequeDigital,113.75,Nao
2968,0,Nao,Nao,3,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,90.4,Nao
2969,0,Sim,Sim,65,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,DoisAnos,Nao,ChequeDigital,109.3,Nao
2970,1,Nao,Nao,5,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,70.25,Sim
2971,0,Sim,Sim,59,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,90.3,Nao
2972,0,Sim,Sim,72,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,65.25,Nao
2973,0,Sim,Sim,62,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,100.15,Sim
2974,0,Nao,Nao,28,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,94.5,Sim
2975,0,Nao,Nao,3,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Sim,Mensalmente,Nao,ChequePapel,60.65,Nao
2976,0,Nao,Sim,19,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,CartaoDeCredito,24.1,Nao
2977,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.5,Nao
2978,0,Nao,Nao,24,Sim,Nao,FibraOptica,Nao,Sim,Sim,Sim,Nao,Nao,Mensalmente,Sim,ChequeDigital,85.95,Nao
2979,1,Nao,Nao,57,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Nao,UmAno,Sim,ChequeDigital,53.5,Nao
2980,0,Nao,Nao,72,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,25.45,Nao
2981,0,Nao,Nao,67,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,20.5,Nao
2982,0,Sim,Sim,52,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,CartaoDeCredito,20.85,Nao
2983,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,89.9,Nao
2984,0,Sim,Nao,26,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,26.0,Nao
2985,0,Nao,Nao,35,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequePapel,113.2,Nao
2986,0,Sim,Sim,55,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,DoisAnos,Sim,CartaoDeCredito,69.05,Nao
2987,0,Sim,Sim,33,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,20.1,Nao
2988,0,Sim,Nao,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,ChequeDigital,109.65,Nao
2989,0,Nao,Sim,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.2,Nao
2990,0,Nao,Nao,10,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequePapel,33.9,Sim
2991,1,Sim,Nao,37,Sim,Nao,FibraOptica,Nao,Nao,Sim,Sim,Sim,Nao,Mensalmente,Nao,ChequeDigital,90.0,Nao
2992,0,Nao,Nao,12,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensalmente,Nao,ChequePapel,34.0,Nao
2993,0,Sim,Sim,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,20.4,Nao
2994,0,Sim,Nao,62,Nao,SemServicoTelefonico,DSL,Sim,Sim,Nao,Sim,Nao,Nao,DoisAnos,Sim,CartaoDeCredito,38.6,Nao
2995,0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,25.25,Nao
2996,0,Nao,Nao,18,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,60.6,Nao
2997,1,Sim,Nao,69,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,89.95,Sim
2998,0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.75,Nao
2999,0,Sim,Sim,19,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.6,Nao
3000,0,Nao,Nao,12,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,84.45,Sim
3001,0,Nao,Nao,9,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.4,Nao
3002,0,Nao,Nao,27,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Nao,ChequeDigital,81.7,Nao
3003,0,Nao,Sim,27,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequeDigital,79.5,Sim
3004,0,Sim,Sim,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequePapel,89.15,Sim
3005,1,Nao,Nao,24,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,20.3,Nao
3006,1,Nao,Nao,14,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.95,Sim
3007,1,Nao,Nao,32,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.4,Sim
3008,0,Nao,Nao,11,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,20.0,Nao
3009,0,Nao,Nao,1,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,25.0,Nao
3010,1,Nao,Sim,38,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,80.45,Nao
3011,0,Sim,Sim,9,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.75,Nao
3012,0,Sim,Sim,54,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Nao,DoisAnos,Sim,CartaoDeCredito,65.65,Nao
3013,0,Nao,Nao,29,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Sim,Sim,UmAno,Sim,CartaoDeCredito,71.0,Nao
3014,1,Sim,Nao,44,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,89.2,Nao
3015,0,Sim,Sim,59,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,86.75,Nao
3016,0,Nao,Nao,3,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,55.3,Sim
3017,0,Sim,Sim,18,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,ChequePapel,61.5,Nao
3018,1,Nao,Nao,67,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,25.1,Nao
3019,0,Sim,Sim,22,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,Mensalmente,Nao,ChequeDigital,55.15,Sim
3020,0,Nao,Sim,33,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Sim,Nao,Nao,UmAno,Nao,CartaoDeCredito,34.05,Nao
3021,0,Nao,Nao,5,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.95,Nao
3022,0,Nao,Nao,2,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.95,Nao
3023,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,89.7,Nao
3024,0,Nao,Sim,9,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.4,Nao
3025,0,Sim,Sim,67,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,26.3,Nao
3026,0,Sim,Nao,16,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,84.95,Sim
3027,0,Nao,Nao,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,20.7,Nao
3028,0,Nao,Nao,5,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,43.25,Sim
3029,0,Sim,Sim,23,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,UmAno,Sim,CartaoDeCredito,48.35,Sim
3030,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,79.55,Sim
3031,1,Sim,Nao,50,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,71.05,Sim
3032,0,Nao,Nao,17,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.45,Nao
3033,0,Sim,Nao,68,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,DebitoEmConta,110.8,Nao
3034,0,Nao,Nao,1,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Nao,ChequeDigital,84.5,Sim
3035,1,Sim,Nao,25,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,69.3,Nao
3036,0,Nao,Nao,67,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Sim,Sim,Nao,UmAno,Sim,DebitoEmConta,49.35,Nao
3037,0,Nao,Nao,32,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,20.35,Nao
3038,1,Sim,Nao,67,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,105.6,Nao
3039,1,Sim,Nao,72,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,64.45,Nao
3040,0,Sim,Nao,71,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,108.6,Sim
3041,0,Nao,Sim,1,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,49.9,Nao
3042,0,Nao,Nao,46,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,30.3,Sim
3043,1,Nao,Nao,2,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,30.4,Sim
3044,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,45.4,Sim
3045,0,Sim,Nao,48,Sim,Nao,DSL,Nao,Sim,Sim,Nao,Nao,Sim,UmAno,Sim,ChequeDigital,65.65,Nao
3046,0,Sim,Nao,61,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,DebitoEmConta,103.3,Nao
3047,0,Sim,Nao,32,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Nao,DebitoEmConta,84.15,Sim
3048,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,44.45,Nao
3049,0,Nao,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,19.75,Sim
3050,0,Nao,Nao,5,Sim,Nao,FibraOptica,Nao,Nao,Nao,Sim,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,85.4,Sim
3051,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,DebitoEmConta,89.9,Nao
3052,0,Sim,Nao,37,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,55.05,Nao
3053,0,Sim,Sim,65,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,104.1,Nao
3054,0,Nao,Sim,67,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Sim,Sim,UmAno,Sim,DebitoEmConta,106.6,Nao
3055,0,Nao,Sim,49,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,75.2,Sim
3056,0,Sim,Sim,50,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Sim,Nao,DoisAnos,Sim,CartaoDeCredito,70.5,Nao
3057,0,Sim,Sim,25,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequeDigital,19.6,Nao
3058,0,Nao,Sim,17,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Nao,Nao,UmAno,Sim,ChequePapel,55.85,Sim
3059,0,Sim,Sim,64,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,24.05,Nao
3060,0,Sim,Nao,25,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Sim,Nao,UmAno,Sim,CartaoDeCredito,38.1,Nao
3061,1,Nao,Nao,23,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,106.4,Sim
3062,1,Sim,Nao,24,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensalmente,Nao,ChequePapel,34.25,Nao
3063,0,Nao,Nao,37,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,100.05,Nao
3064,0,Nao,Nao,21,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,68.65,Nao
3065,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,45.8,Nao
3066,0,Nao,Nao,10,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,75.75,Nao
3067,0,Nao,Nao,6,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,84.4,Sim
3068,0,Sim,Nao,51,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,UmAno,Sim,CartaoDeCredito,96.4,Nao
3069,0,Nao,Nao,10,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,20.55,Nao
3070,0,Nao,Nao,6,Nao,SemServicoTelefonico,DSL,Sim,Sim,Nao,Sim,Nao,Sim,Mensalmente,Nao,CartaoDeCredito,50.95,Nao
3071,0,Sim,Sim,47,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequePapel,90.5,Nao
3072,0,Sim,Sim,61,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,UmAno,Sim,ChequeDigital,79.4,Nao
3073,0,Nao,Nao,52,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,DebitoEmConta,58.75,Nao
3074,0,Sim,Sim,35,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,59.45,Nao
3075,0,Sim,Nao,71,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,DebitoEmConta,105.7,Nao
3076,0,Nao,Nao,6,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,56.25,Sim
3077,0,Sim,Nao,45,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Nao,Nao,DoisAnos,Nao,CartaoDeCredito,53.3,Nao
3078,1,Nao,Nao,2,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,85.55,Sim
3079,0,Nao,Nao,4,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,68.65,Sim
3080,0,Nao,Nao,2,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,24.3,Nao
3081,0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Nao,ChequeDigital,77.85,Sim
3082,0,Nao,Nao,51,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Nao,UmAno,Nao,CartaoDeCredito,59.9,Nao
3083,0,Sim,Sim,60,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,23.95,Nao
